gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
PRAMEF11	5	7922	11	21186	7.7925e-01	1.2156e+00	3.3100e-01	3.7968e+00
PRAMEF12	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
PRAMEF13	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRAMEF14	8	7919	11	21186	1.9364e-01	1.9457e+00	6.7914e-01	5.3129e+00
PRAMEF15	4	7923	14	21183	7.9412e-01	7.6391e-01	1.8305e-01	2.4333e+00
PRAMEF17	1	7926	13	21184	1.3149e-01	2.0560e-01	4.8410e-03	1.3693e+00
PRAMEF18	9	7918	8	21189	2.6219e-02	3.0105e+00	1.0306e+00	8.9698e+00
PRAMEF19	6	7921	9	21188	2.5759e-01	1.7832e+00	5.2213e-01	5.6110e+00
PRAMEF2	2	7925	7	21190	1.0000e+00	7.6397e-01	7.7418e-02	4.0135e+00
PRAMEF20	5	7922	12	21185	7.8991e-01	1.1142e+00	3.0744e-01	3.3991e+00
PRAMEF25	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
PRAMEF26	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
PRAMEF27	1	7926	11	21186	1.9986e-01	2.4300e-01	5.6485e-03	1.6724e+00
PRAMEF33	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
PRAMEF4	2	7925	10	21187	5.3179e-01	5.3468e-01	5.6955e-02	2.5099e+00
PRAMEF5	0	7927	8	21189	1.1765e-01	0.0000e+00	0.0000e+00	1.5664e+00
PRAMEF6	0	7927	9	21188	1.2555e-01	0.0000e+00	0.0000e+00	1.3545e+00
PRAMEF7	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
PRAMEF8	0	7927	6	21191	1.9913e-01	0.0000e+00	0.0000e+00	2.2710e+00
PRAMEF9	5	7922	12	21185	7.8991e-01	1.1142e+00	3.0744e-01	3.3991e+00
PRAP1	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
PRB1	8	7919	12	21185	2.1161e-01	1.7834e+00	6.3210e-01	4.7467e+00
PRB2	4	7923	19	21178	3.5553e-01	5.6272e-01	1.3921e-01	1.6941e+00
PRB3	9	7918	21	21176	6.8630e-01	1.1462e+00	4.6195e-01	2.6119e+00
PRB4	4	7923	15	21182	7.9664e-01	7.1296e-01	1.7221e-01	2.2388e+00
PRC1	4	7923	14	21183	7.9412e-01	7.6391e-01	1.8305e-01	2.4333e+00
PRC1-AS1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
PRCC	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
PRCD	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRCP	6	7921	11	21186	4.2514e-01	1.4589e+00	4.4285e-01	4.3048e+00
PRDM10	2	7925	9	21188	7.3798e-01	5.9411e-01	6.2454e-02	2.8714e+00
PRDM11	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
PRDM12	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRDM13	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
PRDM14	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
PRDM15	8	7919	25	21172	8.4557e-01	8.5555e-01	3.3342e-01	1.9577e+00
PRDM16	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
PRDM2	3	7924	1	21196	6.4178e-02	8.0236e+00	6.4417e-01	4.2027e+02
PRDM4	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
PRDM5	2	7925	7	21190	1.0000e+00	7.6397e-01	7.7418e-02	4.0135e+00
PRDM6	3	7924	2	21195	1.2826e-01	4.0119e+00	4.5949e-01	4.8037e+01
PRDM7	2	7925	15	21182	1.8260e-01	3.5636e-01	3.9538e-02	1.5330e+00
PRDM8	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
PRDM9	16	7911	44	21153	1.0000e+00	9.7230e-01	5.1183e-01	1.7587e+00
PRDX1	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
PRDX2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRDX3	5	7922	3	21194	3.8935e-02	4.4585e+00	8.6721e-01	2.8735e+01
PRDX3P2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
PRDX4	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
PRDX5	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
PRDX6	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
PREB	3	7924	10	21187	1.0000e+00	8.0215e-01	1.4179e-01	3.1165e+00
PRELID1	0	7927	6	21191	1.9913e-01	0.0000e+00	0.0000e+00	2.2710e+00
PRELID2	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
PRELID3A	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
PRELID3B	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
PRELP	4	7923	7	21190	5.0447e-01	1.5283e+00	3.2799e-01	6.0135e+00
PREP	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
PREPL	3	7924	17	21180	3.1531e-01	4.7169e-01	8.8539e-02	1.6315e+00
PREX1	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
PREX2	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
PRF1	3	7924	11	21186	7.7080e-01	7.2920e-01	1.3060e-01	2.7613e+00
PRG2	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
PRG3	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
PRG4	10	7917	29	21168	1.0000e+00	9.2198e-01	4.0068e-01	1.9474e+00
PRH1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
PRH2	2	7925	8	21189	1.0000e+00	6.6846e-01	6.9135e-02	3.3505e+00
PRICKLE1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
PRICKLE2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
PRICKLE2-AS3	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
PRICKLE3	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
PRICKLE4	7	7920	17	21180	8.2021e-01	1.1011e+00	3.8591e-01	2.7953e+00
PRIM1	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
PRIM2	7	7920	14	21183	6.2349e-01	1.3373e+00	4.5663e-01	3.5422e+00
PRIMPOL	12	7915	13	21184	2.4856e-02	2.4705e+00	1.0298e+00	5.8755e+00
PRKAA1	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
PRKAA2	3	7924	14	21183	5.8562e-01	5.7283e-01	1.0551e-01	2.0533e+00
PRKAB1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
PRKAB2	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
PRKACB	3	7924	0	21197	2.0158e-02	Infinity	1.1051e+00	Infinity
PRKACG	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
PRKAG1	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
PRKAG2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
PRKAG3	7	7920	13	21184	4.5328e-01	1.4402e+00	4.8635e-01	3.8857e+00
PRKAR1A	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
PRKAR1B	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
PRKAR2A	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
PRKAR2B	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
PRKCA	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
PRKCA-AS1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRKCB	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
PRKCD	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
PRKCE	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
PRKCG	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
PRKCH	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
PRKCI	3	7924	7	21190	7.3748e-01	1.1460e+00	1.9119e-01	5.0216e+00
PRKCQ	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
PRKCSH	2	7925	18	21179	1.2779e-01	2.9693e-01	3.3401e-02	1.2407e+00
PRKCZ	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
PRKCZ-AS1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
PRKD1	4	7923	14	21183	7.9412e-01	7.6391e-01	1.8305e-01	2.4333e+00
PRKD2	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRKD3	5	7922	6	21191	1.8366e-01	2.2291e+00	5.3798e-01	8.7686e+00
PRKDC	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
PRKG2	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
PRKN	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
PRKRA	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
PRKRIP1	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
PRL	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
PRLH	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
PRLHR	2	7925	12	21185	3.7655e-01	4.4553e-01	4.8423e-02	2.0019e+00
PRLR	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
PRM1	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
PRM2	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
PRM3	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
PRMT2	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
PRMT3	2	7925	10	21187	5.3179e-01	5.3468e-01	5.6955e-02	2.5099e+00
PRMT5	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
PRMT6	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
PRMT7	7	7920	16	21181	8.1473e-01	1.1700e+00	4.0691e-01	3.0072e+00
PRMT8	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
PRMT9	4	7923	12	21185	1.0000e+00	8.9129e-01	2.0945e-01	2.9419e+00
PRND	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRNP	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
PROB1	8	7919	16	21181	4.9553e-01	1.3373e+00	4.9533e-01	3.3134e+00
PROC	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
PROCA1	2	7925	17	21180	1.2455e-01	3.1441e-01	3.5228e-02	1.3251e+00
PROCR	2	7925	10	21187	5.3179e-01	5.3468e-01	5.6955e-02	2.5099e+00
PRODH2	6	7921	13	21184	6.1541e-01	1.2344e+00	3.8456e-01	3.4822e+00
PROK1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
PROK2	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
PROKR1	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
PROKR2	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
PROM1	9	7918	22	21175	8.4055e-01	1.0940e+00	4.4323e-01	2.4733e+00
PROM2	7	7920	19	21178	1.0000e+00	9.8515e-01	3.4985e-01	2.4485e+00
PROP1	0	7927	10	21187	7.1520e-02	0.0000e+00	0.0000e+00	1.1928e+00
PROS1	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
PROSER1	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
PROSER2	4	7923	16	21181	6.1816e-01	6.6837e-01	1.6253e-01	2.0727e+00
PROSER2-AS1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
PROSER3	4	7923	16	21181	6.1816e-01	6.6837e-01	1.6253e-01	2.0727e+00
PROX2	6	7921	21	21176	6.6905e-01	7.6385e-01	2.5215e-01	1.9575e+00
PROZ	7	7920	19	21178	1.0000e+00	9.8515e-01	3.4985e-01	2.4485e+00
PRPF18	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
PRPF3	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRPF38A	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
PRPF38B	3	7924	6	21191	7.1144e-01	1.3371e+00	2.1633e-01	6.2630e+00
PRPF39	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRPF40A	3	7924	6	21191	7.1144e-01	1.3371e+00	2.1633e-01	6.2630e+00
PRPF40B	4	7923	3	21194	9.2831e-02	3.5665e+00	6.0322e-01	2.4352e+01
PRPF6	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
PRPF8	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
PRPH	6	7921	11	21186	4.2514e-01	1.4589e+00	4.4285e-01	4.3048e+00
PRPH2	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
PRPS1L1	5	7922	8	21189	3.5909e-01	1.6717e+00	4.3013e-01	5.7984e+00
PRPS2	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
PRPSAP1	2	7925	17	21180	1.2455e-01	3.1441e-01	3.5228e-02	1.3251e+00
PRPSAP2	4	7923	1	21196	2.1456e-02	1.0700e+01	1.0587e+00	5.2550e+02
PRR11	2	7925	7	21190	1.0000e+00	7.6397e-01	7.7418e-02	4.0135e+00
PRR12	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRR13	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
PRR14	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
PRR14L	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
PRR15	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
PRR15L	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRR16	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
PRR18	0	7927	6	21191	1.9913e-01	0.0000e+00	0.0000e+00	2.2710e+00
PRR19	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
PRR20G	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
PRR22	3	7924	12	21185	7.7253e-01	6.6842e-01	1.2101e-01	2.4776e+00
PRR23A	3	7924	7	21190	7.3748e-01	1.1460e+00	1.9119e-01	5.0216e+00
PRR23B	2	7925	7	21190	1.0000e+00	7.6397e-01	7.7418e-02	4.0135e+00
PRR23C	0	7927	5	21192	3.3246e-01	0.0000e+00	0.0000e+00	2.9181e+00
PRR23D1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRR26	3	7924	13	21184	5.8113e-01	6.1692e-01	1.1271e-01	2.2459e+00
PRR27	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
PRR29	5	7922	14	21183	1.0000e+00	9.5500e-01	2.6910e-01	2.8070e+00
PRR3	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
PRR30	5	7922	10	21187	5.6980e-01	1.3372e+00	3.5852e-01	4.2955e+00
PRR32	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
PRR33	5	7922	7	21190	3.2785e-01	1.9107e+00	4.7801e-01	6.9949e+00
PRR35	3	7924	6	21191	7.1144e-01	1.3371e+00	2.1633e-01	6.2630e+00
PRR36	9	7918	11	21186	8.1601e-02	2.1892e+00	8.0149e-01	5.8138e+00
PRR4	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
PRR5	4	7923	11	21186	1.0000e+00	9.7234e-01	2.2575e-01	3.2824e+00
PRR5-ARHGAP8	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
PRR5L	2	7925	3	21194	6.1810e-01	1.7828e+00	1.4887e-01	1.5561e+01
PRR7	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
PRR9	4	7923	5	21192	2.6678e-01	2.1398e+00	4.2447e-01	9.9453e+00
PRRC1	4	7923	16	21181	6.1816e-01	6.6837e-01	1.6253e-01	2.0727e+00
PRRC2A	8	7919	5	21192	9.8196e-03	4.2814e+00	1.2345e+00	1.6642e+01
PRRC2B	1	7926	6	21191	6.8224e-01	4.4560e-01	9.6901e-03	3.6741e+00
PRRC2C	3	7924	3	21194	3.5461e-01	2.6746e+00	3.5815e-01	1.9972e+01
PRRG2	4	7923	16	21181	6.1816e-01	6.6837e-01	1.6253e-01	2.0727e+00
PRRG3	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
PRRG4	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
PRRT1	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
PRRT1B	5	7922	8	21189	3.5909e-01	1.6717e+00	4.3013e-01	5.7984e+00
PRRT2	6	7921	3	21194	1.5469e-02	5.3510e+00	1.1424e+00	3.3091e+01
PRRT3	1	7926	9	21188	3.0434e-01	2.9702e-01	6.7795e-03	2.1442e+00
PRRT4	0	7927	13	21184	2.5884e-02	0.0000e+00	0.0000e+00	8.7709e-01
PRRX1	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
PRRX2	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
PRSS1	5	7922	19	21178	6.4732e-01	7.0353e-01	2.0523e-01	1.9488e+00
PRSS12	13	7914	30	21167	6.1189e-01	1.1590e+00	5.5463e-01	2.2913e+00
PRSS16	4	7923	15	21182	7.9664e-01	7.1296e-01	1.7221e-01	2.2388e+00
PRSS2	6	7921	10	21187	3.9954e-01	1.6048e+00	4.7921e-01	4.8757e+00
PRSS21	8	7919	18	21179	6.6303e-01	1.1886e+00	4.4702e-01	2.8741e+00
PRSS22	4	7923	7	21190	5.0447e-01	1.5283e+00	3.2799e-01	6.0135e+00
PRSS23	1	7926	8	21189	4.5964e-01	3.3416e-01	7.5338e-03	2.4932e+00
PRSS27	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
PRSS3	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
PRSS33	2	7925	11	21186	5.3450e-01	4.8606e-01	5.2343e-02	2.2279e+00
PRSS35	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
PRSS36	16	7911	38	21159	6.4965e-01	1.1261e+00	5.8587e-01	2.0698e+00
PRSS37	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
PRSS38	2	7925	7	21190	1.0000e+00	7.6397e-01	7.7418e-02	4.0135e+00
PRSS3P1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PRSS41	4	7923	7	21190	5.0447e-01	1.5283e+00	3.2799e-01	6.0135e+00
PRSS45	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
PRSS48	9	7918	4	21193	1.9132e-03	6.0218e+00	1.6801e+00	2.6756e+01
PRSS50	5	7922	2	21195	1.8787e-02	6.6872e+00	1.0947e+00	7.0378e+01
PRSS51	2	7925	8	21189	1.0000e+00	6.6846e-01	6.9135e-02	3.3505e+00
PRSS53	7	7920	12	21185	4.3797e-01	1.5603e+00	5.2027e-01	4.3003e+00
PRSS54	3	7924	5	21192	4.5607e-01	1.6046e+00	2.4912e-01	8.2498e+00
PRSS55	5	7922	10	21187	5.6980e-01	1.3372e+00	3.5852e-01	4.2955e+00
PRSS56	6	7921	11	21186	4.2514e-01	1.4589e+00	4.4285e-01	4.3048e+00
PRSS57	1	7926	10	21187	3.0851e-01	2.6731e-01	6.1625e-03	1.8796e+00
PRSS58	3	7924	4	21193	3.9903e-01	2.0059e+00	2.9378e-01	1.1860e+01
PRTFDC1	4	7923	8	21189	7.4573e-01	1.3372e+00	2.9458e-01	4.9929e+00
PRTG	5	7922	11	21186	7.7925e-01	1.2156e+00	3.3100e-01	3.7968e+00
PRTN3	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
PRUNE1	1	7926	7	21190	6.9163e-01	3.8197e-01	8.4770e-03	2.9736e+00
PRUNE2	11	7916	36	21161	6.2580e-01	8.1682e-01	3.7484e-01	1.6413e+00
PRX	5	7922	23	21174	3.9450e-01	5.8103e-01	1.7252e-01	1.5633e+00
PRXL2A	5	7922	5	21192	1.4838e-01	2.6750e+00	6.1544e-01	1.1624e+01
PRXL2B	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
PRXL2C	2	7925	16	21181	1.8367e-01	3.3407e-01	3.7259e-02	1.4216e+00
PSAP	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
PSAPL1	5	7922	17	21180	8.1185e-01	7.8636e-01	2.2673e-01	2.2214e+00
PSAT1	1	7926	10	21187	3.0851e-01	2.6731e-01	6.1625e-03	1.8796e+00
PSCA	3	7924	8	21189	1.0000e+00	1.0028e+00	1.7129e-01	4.1793e+00
PSD	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
PSD2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
PSD3	3	7924	9	21188	1.0000e+00	8.9131e-01	1.5515e-01	3.5728e+00
PSD4	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
PSEN1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PSEN2	0	7927	7	21190	2.0099e-01	0.0000e+00	0.0000e+00	1.8552e+00
PSG1	7	7920	15	21182	6.3430e-01	1.2481e+00	4.3033e-01	3.2534e+00
PSG11	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
PSG2	8	7919	9	21188	9.6816e-02	2.3782e+00	7.9812e-01	6.9474e+00
PSG3	14	7913	25	21172	2.7871e-01	1.4983e+00	7.1957e-01	2.9973e+00
PSG4	9	7918	18	21179	5.1663e-01	1.3374e+00	5.2904e-01	3.1362e+00
PSG5	4	7923	16	21181	6.1816e-01	6.6837e-01	1.6253e-01	2.0727e+00
PSG6	7	7920	18	21179	1.0000e+00	1.0399e+00	3.6696e-01	2.6106e+00
PSG7	7	7920	12	21185	4.3797e-01	1.5603e+00	5.2027e-01	4.3003e+00
PSG8	6	7921	23	21174	5.3409e-01	6.9737e-01	2.3219e-01	1.7626e+00
PSG9	8	7919	18	21179	6.6303e-01	1.1886e+00	4.4702e-01	2.8741e+00
PSIP1	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
PSKH1	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
PSKH2	4	7923	11	21186	1.0000e+00	9.7234e-01	2.2575e-01	3.2824e+00
PSMA1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PSMA2	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
PSMA3	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
PSMA3-AS1	2	7925	2	21195	2.9964e-01	2.6743e+00	1.9382e-01	3.6903e+01
PSMA4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PSMA8	4	7923	7	21190	5.0447e-01	1.5283e+00	3.2799e-01	6.0135e+00
PSMB10	3	7924	6	21191	7.1144e-01	1.3371e+00	2.1633e-01	6.2630e+00
PSMB11	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
PSMB2	0	7927	2	21195	1.0000e+00	0.0000e+00	0.0000e+00	1.4240e+01
PSMB4	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
PSMB6	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PSMB8	1	7926	8	21189	4.5964e-01	3.3416e-01	7.5338e-03	2.4932e+00
PSMB9	2	7925	11	21186	5.3450e-01	4.8606e-01	5.2343e-02	2.2279e+00
PSMC1	0	7927	3	21194	5.6744e-01	0.0000e+00	0.0000e+00	6.4723e+00
PSMC2	2	7925	4	21193	6.6646e-01	1.3371e+00	1.2090e-01	9.3321e+00
PSMC3	2	7925	1	21196	1.8191e-01	5.3488e+00	2.7841e-01	3.1496e+02
PSMC3IP	4	7923	6	21191	4.7567e-01	1.7830e+00	3.6998e-01	7.5212e+00
PSMC4	0	7927	4	21193	5.8023e-01	0.0000e+00	0.0000e+00	4.0505e+00
PSMC6	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
PSMD1	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PSMD10	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PSMD11	2	7925	0	21197	7.4076e-02	Infinity	5.0223e-01	Infinity
PSMD13	3	7924	1	21196	6.4178e-02	8.0236e+00	6.4417e-01	4.2027e+02
PSMD2	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
PSMD3	3	7924	1	21196	6.4178e-02	8.0236e+00	6.4417e-01	4.2027e+02
PSMD4	0	7927	1	21196	1.0000e+00	0.0000e+00	0.0000e+00	1.0412e+02
PSMD4P1	1	7926	1	21196	4.7029e-01	2.6741e+00	3.4064e-02	2.0958e+02
PSMD5	3	7924	8	21189	1.0000e+00	1.0028e+00	1.7129e-01	4.1793e+00
PSMD6	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
