gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
EFCAB1	9	7918	23	21174	8.4527e-01	1.0464e+00	4.2597e-01	2.3487e+00
EFCAB10	7	7920	10	21187	2.7236e-01	1.8725e+00	6.0475e-01	5.4511e+00
EFCAB11	7	7920	14	21183	6.2349e-01	1.3373e+00	4.5663e-01	3.5422e+00
EFCAB12	17	7910	43	21154	8.8462e-01	1.0573e+00	5.6500e-01	1.8941e+00
EFCAB13	15	7912	67	21130	8.1169e-02	5.9789e-01	3.1698e-01	1.0585e+00
EFCAB14	7	7920	26	21171	5.5832e-01	7.1971e-01	2.6366e-01	1.7033e+00
EFCAB2	1	7926	10	21187	3.0851e-01	2.6731e-01	6.1625e-03	1.8796e+00
EFCAB3	10	7917	38	21159	4.1683e-01	7.0335e-01	3.1236e-01	1.4394e+00
EFCAB5	22	7905	111	21086	4.5255e-03	5.2868e-01	3.1827e-01	8.4150e-01
EFCAB6	50	7877	105	21092	1.7431e-01	1.2751e+00	8.9077e-01	1.8042e+00
EFCAB7	17	7910	26	21171	8.5008e-02	1.7499e+00	8.9051e-01	3.3523e+00
EFCAB8	48	7879	106	21091	2.7632e-01	1.2122e+00	8.4249e-01	1.7221e+00
EFCAB9	4	7923	9	21188	7.5943e-01	1.1885e+00	2.6738e-01	4.2597e+00
EFCC1	23	7904	74	21123	4.9376e-01	8.3064e-01	4.9597e-01	1.3428e+00
EFEMP1	17	7910	38	21159	5.4524e-01	1.1967e+00	6.3296e-01	2.1735e+00
EFEMP2	24	7903	50	21147	2.9887e-01	1.2844e+00	7.5437e-01	2.1312e+00
EFHB	13	7914	40	21157	7.5833e-01	8.6885e-01	4.2614e-01	1.6593e+00
EFHC1	18	7909	38	21159	4.5207e-01	1.2673e+00	6.8037e-01	2.2773e+00
EFHC2	7	7920	41	21156	5.1385e-02	4.5606e-01	1.7254e-01	1.0273e+00
EFHD1	8	7919	31	21166	4.7110e-01	6.8979e-01	2.7383e-01	1.5348e+00
EFHD2	12	7915	32	21165	1.0000e+00	1.0028e+00	4.7008e-01	2.0011e+00
EFL1	32	7895	80	21117	7.5003e-01	1.0699e+00	6.8628e-01	1.6324e+00
EFNA1	8	7919	19	21178	8.2896e-01	1.1260e+00	4.2626e-01	2.6951e+00
EFNA2	1	7926	12	21185	2.0770e-01	2.2274e-01	5.2136e-03	1.5059e+00
EFNA3	1	7926	3	21194	1.0000e+00	8.9133e-01	1.6981e-02	1.1103e+01
EFNA4	6	7921	12	21185	5.9753e-01	1.3373e+00	4.1164e-01	3.8515e+00
EFNA5	7	7920	21	21176	1.0000e+00	8.9125e-01	3.1993e-01	2.1774e+00
EFNB1	5	7922	21	21176	5.0843e-01	6.3642e-01	1.8745e-01	1.7352e+00
EFNB2	20	7907	40	21157	3.0933e-01	1.3379e+00	7.4048e-01	2.3449e+00
EFNB3	13	7914	42	21155	6.4998e-01	8.2740e-01	4.0728e-01	1.5723e+00
EFR3A	23	7904	43	21154	1.6737e-01	1.4315e+00	8.2291e-01	2.4305e+00
EFR3B	16	7911	62	21135	2.0391e-01	6.8948e-01	3.7113e-01	1.2103e+00
EFS	27	7900	78	21119	8.2621e-01	9.2537e-01	5.7368e-01	1.4512e+00
EFTUD2	24	7903	92	21105	1.1795e-01	6.9668e-01	4.2466e-01	1.1025e+00
EGF	31	7896	86	21111	9.1737e-01	9.6373e-01	6.1710e-01	1.4699e+00
EGFL6	12	7915	37	21160	7.4982e-01	8.6706e-01	4.1142e-01	1.7010e+00
EGFL7	8	7919	44	21153	6.0788e-02	4.8567e-01	1.9741e-01	1.0436e+00
EGFL8	23	7904	32	21165	2.1772e-02	1.9247e+00	1.0747e+00	3.3956e+00
EGFLAM	37	7890	98	21099	1.0000e+00	1.0096e+00	6.7161e-01	1.4891e+00
EGFR	44	7883	132	21065	5.5256e-01	8.9074e-01	6.1769e-01	1.2630e+00
EGLN1	29	7898	62	21135	3.4507e-01	1.2517e+00	7.7570e-01	1.9769e+00
EGLN2	16	7911	41	21156	8.8202e-01	1.0436e+00	5.4633e-01	1.9017e+00
EGLN3	4	7923	27	21170	1.0356e-01	3.9588e-01	1.0061e-01	1.1366e+00
EGR1	22	7905	46	21151	3.4124e-01	1.2797e+00	7.3258e-01	2.1725e+00
EGR2	16	7911	32	21165	3.3345e-01	1.3377e+00	6.8507e-01	2.5120e+00
EGR3	10	7917	26	21171	1.0000e+00	1.0285e+00	4.4237e-01	2.2057e+00
EGR4	39	7888	64	21133	1.9381e-02	1.6326e+00	1.0663e+00	2.4710e+00
EHBP1	33	7894	76	21121	4.5269e-01	1.1617e+00	7.4704e-01	1.7715e+00
EHBP1L1	40	7887	131	21066	3.0094e-01	8.1558e-01	5.5694e-01	1.1713e+00
EHD1	30	7897	76	21121	8.2700e-01	1.0557e+00	6.6718e-01	1.6321e+00
EHD2	36	7891	59	21138	2.7475e-02	1.6345e+00	1.0479e+00	2.5178e+00
EHD3	19	7908	55	21142	8.9599e-01	9.2357e-01	5.1727e-01	1.5819e+00
EHD4	31	7896	64	21133	2.4832e-01	1.2964e+00	8.1517e-01	2.0223e+00
EHF	6	7921	43	21154	1.5808e-02	3.7262e-01	1.2959e-01	8.7979e-01
EHHADH	17	7910	38	21159	5.4524e-01	1.1967e+00	6.3296e-01	2.1735e+00
EHMT1	68	7859	189	21008	8.3288e-01	9.6173e-01	7.1703e-01	1.2770e+00
EHMT2	37	7890	94	21103	7.6871e-01	1.0528e+00	6.9879e-01	1.5570e+00
EI24	4	7923	19	21178	3.5553e-01	5.6272e-01	1.3921e-01	1.6941e+00
EID1	8	7919	19	21178	8.2896e-01	1.1260e+00	4.2626e-01	2.6951e+00
EID2	13	7914	13	21184	1.3907e-02	2.6767e+00	1.1426e+00	6.2702e+00
EID2B	5	7922	23	21174	3.9450e-01	5.8103e-01	1.7252e-01	1.5633e+00
EID3	11	7916	26	21171	7.1385e-01	1.1315e+00	5.0435e-01	2.3711e+00
EIF1	5	7922	11	21186	7.7925e-01	1.2156e+00	3.3100e-01	3.7968e+00
EIF1AD	8	7919	11	21186	1.9364e-01	1.9457e+00	6.7914e-01	5.3129e+00
EIF1AX	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
EIF1B	4	7923	10	21187	1.0000e+00	1.0696e+00	2.4480e-01	3.7097e+00
EIF2A	11	7916	45	21152	2.3114e-01	6.5321e-01	3.0450e-01	1.2834e+00
EIF2AK1	17	7910	58	21139	4.3654e-01	7.8332e-01	4.2734e-01	1.3650e+00
EIF2AK2	18	7909	36	21161	3.5784e-01	1.3378e+00	7.1472e-01	2.4199e+00
EIF2AK3	26	7901	54	21143	3.1395e-01	1.2884e+00	7.7392e-01	2.0952e+00
EIF2AK4	47	7880	123	21074	9.3114e-01	1.0219e+00	7.1340e-01	1.4428e+00
EIF2B1	15	7912	46	21151	7.7347e-01	8.7173e-01	4.5181e-01	1.5910e+00
EIF2B2	17	7910	31	21166	1.9768e-01	1.4674e+00	7.6133e-01	2.7364e+00
EIF2B3	7	7920	30	21167	3.5469e-01	6.2359e-01	2.3110e-01	1.4497e+00
EIF2B4	20	7907	53	21144	1.0000e+00	1.0091e+00	5.7104e-01	1.7178e+00
EIF2B5	27	7900	61	21136	4.7238e-01	1.1842e+00	7.2301e-01	1.8933e+00
EIF2D	14	7913	35	21162	8.7246e-01	1.0697e+00	5.3140e-01	2.0406e+00
EIF2S1	9	7918	26	21171	1.0000e+00	9.2554e-01	3.8146e-01	2.0393e+00
EIF2S2	13	7914	19	21178	1.0988e-01	1.8308e+00	8.3070e-01	3.9102e+00
EIF2S3	7	7920	28	21169	4.4738e-01	6.6825e-01	2.4629e-01	1.5664e+00
EIF2S3B	13	7914	29	21168	6.0361e-01	1.1990e+00	5.7187e-01	2.3816e+00
EIF3A	39	7888	110	21087	8.5366e-01	9.4782e-01	6.3960e-01	1.3786e+00
EIF3B	51	7876	108	21089	1.7999e-01	1.2645e+00	8.8703e-01	1.7819e+00
EIF3C	1	7926	4	21193	1.0000e+00	6.6850e-01	1.3576e-02	6.7571e+00
EIF3D	17	7910	42	21155	7.7071e-01	1.0825e+00	5.7737e-01	1.9442e+00
EIF3E	9	7918	37	21160	3.1939e-01	6.5008e-01	2.7576e-01	1.3723e+00
EIF3F	17	7910	40	21157	6.5616e-01	1.1367e+00	6.0388e-01	2.0525e+00
EIF3G	15	7912	39	21158	8.7961e-01	1.0285e+00	5.2641e-01	1.9096e+00
EIF3H	8	7919	38	21159	1.8325e-01	5.6250e-01	2.2658e-01	1.2248e+00
EIF3I	10	7917	22	21175	6.9095e-01	1.2158e+00	5.1371e-01	2.6769e+00
EIF3J	7	7920	11	21186	2.9058e-01	1.7022e+00	5.5931e-01	4.8102e+00
EIF3K	9	7918	28	21169	8.5362e-01	8.5936e-01	3.5660e-01	1.8743e+00
EIF3L	27	7900	44	21153	4.5292e-02	1.6430e+00	9.7761e-01	2.7151e+00
EIF3M	6	7921	8	21189	2.2762e-01	2.0063e+00	5.7357e-01	6.5967e+00
EIF4A1	16	7911	50	21147	6.7857e-01	8.5540e-01	4.5440e-01	1.5284e+00
EIF4A2	25	7902	52	21145	3.0597e-01	1.2865e+00	7.6439e-01	2.1126e+00
EIF4A3	19	7908	43	21154	5.6805e-01	1.1819e+00	6.5010e-01	2.0736e+00
EIF4B	18	7909	38	21159	4.5207e-01	1.2673e+00	6.8037e-01	2.2773e+00
EIF4E	6	7921	14	21183	8.0266e-01	1.1461e+00	3.6085e-01	3.1761e+00
EIF4E1B	6	7921	24	21173	5.3771e-01	6.6829e-01	2.2335e-01	1.6789e+00
EIF4E2	8	7919	11	21186	1.9364e-01	1.9457e+00	6.7914e-01	5.3129e+00
EIF4E3	4	7923	19	21178	3.5553e-01	5.6272e-01	1.3921e-01	1.6941e+00
EIF4EBP1	2	7925	8	21189	1.0000e+00	6.6846e-01	6.9135e-02	3.3505e+00
EIF4EBP2	7	7920	15	21182	6.3430e-01	1.2481e+00	4.3033e-01	3.2534e+00
EIF4EBP3	1	7926	0	21197	2.7218e-01	Infinity	6.8565e-02	Infinity
EIF4ENIF1	36	7891	79	21118	3.4466e-01	1.2196e+00	7.9780e-01	1.8323e+00
EIF4G1	62	7865	155	21042	6.4648e-01	1.0702e+00	7.8300e-01	1.4474e+00
EIF4G2	21	7906	76	21121	2.5324e-01	7.3821e-01	4.3202e-01	1.2108e+00
EIF4G3	35	7892	109	21088	4.5451e-01	8.5801e-01	5.6828e-01	1.2673e+00
EIF4H	7	7920	13	21184	4.5328e-01	1.4402e+00	4.8635e-01	3.8857e+00
EIF5	22	7905	56	21141	8.9864e-01	1.0507e+00	6.1042e-01	1.7499e+00
EIF5A	4	7923	24	21173	1.4105e-01	4.4539e-01	1.1228e-01	1.2970e+00
EIF5A2	3	7924	8	21189	1.0000e+00	1.0028e+00	1.7129e-01	4.1793e+00
EIF5AL1	4	7923	7	21190	5.0447e-01	1.5283e+00	3.2799e-01	6.0135e+00
EIF5B	26	7901	77	21120	7.3957e-01	9.0260e-01	5.5481e-01	1.4254e+00
EIF6	10	7917	11	21186	4.7653e-02	2.4327e+00	9.2583e-01	6.3121e+00
EIPR1	15	7912	57	21140	2.8822e-01	7.0316e-01	3.6949e-01	1.2596e+00
ELAC1	8	7919	17	21180	6.5305e-01	1.2586e+00	4.6991e-01	3.0784e+00
ELAC2	35	7892	95	21102	1.0000e+00	9.8510e-01	6.4811e-01	1.4670e+00
ELANE	12	7915	60	21137	4.6415e-02	5.3410e-01	2.6139e-01	1.0037e+00
ELAVL1	19	7908	42	21155	4.7431e-01	1.2101e+00	6.6432e-01	2.1286e+00
ELAVL2	20	7907	42	21155	3.9170e-01	1.2740e+00	7.0814e-01	2.2205e+00
ELAVL3	21	7906	60	21137	9.0062e-01	9.3574e-01	5.4024e-01	1.5621e+00
ELAVL4	13	7914	27	21170	4.7759e-01	1.2880e+00	6.0981e-01	2.5850e+00
ELF1	20	7907	46	21151	5.8053e-01	1.1630e+00	6.5126e-01	2.0072e+00
ELF2	21	7906	43	21154	3.2569e-01	1.3067e+00	7.3611e-01	2.2523e+00
ELF3	10	7917	41	21156	2.7085e-01	6.5180e-01	2.9099e-01	1.3239e+00
ELF4	9	7918	29	21168	7.1778e-01	8.2969e-01	3.4535e-01	1.8012e+00
ELF5	13	7914	13	21184	1.3907e-02	2.6767e+00	1.1426e+00	6.2702e+00
ELFN1	76	7851	211	20986	8.4155e-01	9.6277e-01	7.2979e-01	1.2589e+00
ELFN2	56	7871	146	21051	8.7406e-01	1.0258e+00	7.3911e-01	1.4067e+00
ELK1	12	7915	34	21163	1.0000e+00	9.4369e-01	4.4473e-01	1.8694e+00
ELK3	30	7897	66	21131	3.6054e-01	1.2163e+00	7.6182e-01	1.9013e+00
ELK4	12	7915	36	21161	8.7126e-01	8.9118e-01	4.2195e-01	1.7536e+00
ELL	42	7885	84	21113	1.3222e-01	1.3388e+00	9.0073e-01	1.9634e+00
ELL2	16	7911	62	21135	2.0391e-01	6.8948e-01	3.7113e-01	1.2103e+00
ELL3	5	7922	16	21181	1.0000e+00	8.3554e-01	2.3930e-01	2.3879e+00
ELMO1	36	7891	73	21124	1.9515e-01	1.3201e+00	8.5934e-01	1.9957e+00
ELMO2	21	7906	52	21145	7.9245e-01	1.0801e+00	6.1756e-01	1.8260e+00
ELMO3	31	7896	107	21090	2.4962e-01	7.7385e-01	5.0089e-01	1.1647e+00
ELMOD1	13	7914	28	21169	4.8780e-01	1.2419e+00	5.9023e-01	2.4791e+00
ELMOD2	10	7917	19	21178	4.0454e-01	1.4079e+00	5.8445e-01	3.1842e+00
ELMOD3	6	7921	37	21160	5.8154e-02	4.3320e-01	1.4936e-01	1.0360e+00
ELMSAN1	26	7901	84	21113	4.5293e-01	8.2712e-01	5.1081e-01	1.2986e+00
ELN	32	7895	94	21103	6.8928e-01	9.0995e-01	5.8883e-01	1.3734e+00
ELOA	20	7907	74	21123	2.4517e-01	7.2203e-01	4.1688e-01	1.1972e+00
ELOA2	35	7892	63	21134	6.8299e-02	1.4877e+00	9.5416e-01	2.2861e+00
ELOA3D	1	7926	2	21195	1.0000e+00	1.3370e+00	2.2660e-02	2.5687e+01
ELOB	10	7917	28	21169	1.0000e+00	9.5498e-01	4.1367e-01	2.0266e+00
ELOC	1	7926	12	21185	2.0770e-01	2.2274e-01	5.2136e-03	1.5059e+00
ELOF1	11	7916	16	21181	1.2978e-01	1.8394e+00	7.7155e-01	4.2227e+00
ELOVL1	10	7917	23	21174	6.9692e-01	1.1628e+00	4.9377e-01	2.5416e+00
ELOVL2	14	7913	25	21172	2.7871e-01	1.4983e+00	7.1957e-01	2.9973e+00
ELOVL3	6	7921	14	21183	8.0266e-01	1.1461e+00	3.6085e-01	3.1761e+00
ELOVL4	7	7920	17	21180	8.2021e-01	1.1011e+00	3.8591e-01	2.7953e+00
ELOVL5	7	7920	20	21177	1.0000e+00	9.3585e-01	3.3422e-01	2.3051e+00
ELOVL6	2	7925	13	21184	3.8265e-01	4.1128e-01	4.5049e-02	1.8171e+00
ELOVL7	6	7921	19	21178	8.2522e-01	8.4432e-01	2.7587e-01	2.2000e+00
ELP1	39	7888	103	21094	9.2495e-01	1.0126e+00	6.8111e-01	1.4785e+00
ELP2	25	7902	61	21136	7.1613e-01	1.0962e+00	6.5884e-01	1.7740e+00
ELP3	15	7912	41	21156	1.0000e+00	9.7825e-01	5.0269e-01	1.8063e+00
ELP4	14	7913	43	21154	7.6619e-01	8.7039e-01	4.3953e-01	1.6230e+00
ELP5	11	7916	37	21160	6.2660e-01	7.9471e-01	3.6546e-01	1.5920e+00
ELP6	11	7916	23	21174	5.6275e-01	1.2793e+00	5.6272e-01	2.7330e+00
ELSPBP1	2	7925	15	21182	1.8260e-01	3.5636e-01	3.9538e-02	1.5330e+00
EMB	7	7920	43	21154	3.7892e-02	4.3481e-01	1.6497e-01	9.7546e-01
EMC1	31	7896	91	21106	7.5977e-01	9.1059e-01	5.8480e-01	1.3837e+00
EMC10	15	7912	33	21164	5.1883e-01	1.2159e+00	6.1326e-01	2.3032e+00
EMC2	2	7925	9	21188	7.3798e-01	5.9411e-01	6.2454e-02	2.8714e+00
EMC3	3	7924	29	21168	2.6638e-02	2.7634e-01	5.3863e-02	8.9195e-01
EMC4	6	7921	13	21184	6.1541e-01	1.2344e+00	3.8456e-01	3.4822e+00
EMC6	5	7922	24	21173	2.9769e-01	5.5680e-01	1.6586e-01	1.4895e+00
EMC7	8	7919	15	21182	4.8136e-01	1.4266e+00	5.2360e-01	3.5860e+00
EMC8	13	7914	32	21165	8.6690e-01	1.0865e+00	5.2306e-01	2.1296e+00
EMC9	5	7922	6	21191	1.8366e-01	2.2291e+00	5.3798e-01	8.7686e+00
EMCN	9	7918	10	21187	6.7421e-02	2.4082e+00	8.6546e-01	6.5962e+00
EMD	6	7921	20	21177	8.2593e-01	8.0207e-01	2.6350e-01	2.0718e+00
EME1	17	7910	55	21142	5.9597e-01	8.2616e-01	4.4922e-01	1.4460e+00
EME2	31	7896	59	21138	1.2427e-01	1.4066e+00	8.7933e-01	2.2104e+00
EMG1	5	7922	24	21173	2.9769e-01	5.5680e-01	1.6586e-01	1.4895e+00
EMID1	20	7907	47	21150	6.8011e-01	1.1382e+00	6.3847e-01	1.9601e+00
EMILIN1	36	7891	113	21084	4.6039e-01	8.5123e-01	5.6749e-01	1.2498e+00
EMILIN2	52	7875	105	21092	1.0528e-01	1.3264e+00	9.3147e-01	1.8685e+00
EMILIN3	27	7900	66	21131	7.2634e-01	1.0942e+00	6.7159e-01	1.7379e+00
EML1	27	7900	54	21143	2.1316e-01	1.3382e+00	8.0982e-01	2.1635e+00
EML2	39	7888	88	21109	3.6981e-01	1.1860e+00	7.9108e-01	1.7496e+00
EML3	33	7894	69	21128	2.6478e-01	1.2801e+00	8.1802e-01	1.9669e+00
EML4	39	7888	72	21125	6.8880e-02	1.4506e+00	9.5550e-01	2.1730e+00
EML5	58	7869	140	21057	5.2173e-01	1.1086e+00	8.0089e-01	1.5176e+00
EML6	74	7853	254	20943	6.1087e-02	7.7698e-01	5.9063e-01	1.0117e+00
EMP1	4	7923	14	21183	7.9412e-01	7.6391e-01	1.8305e-01	2.4333e+00
EMP2	11	7916	34	21163	7.4054e-01	8.6495e-01	3.9515e-01	1.7493e+00
EMP3	12	7915	16	21181	8.6237e-02	2.0071e+00	8.6619e-01	4.5237e+00
EMSY	34	7893	97	21100	8.4403e-01	9.3702e-01	6.1398e-01	1.3993e+00
EMX1	14	7913	43	21154	7.6619e-01	8.7039e-01	4.3953e-01	1.6230e+00
EMX2	7	7920	12	21185	4.3797e-01	1.5603e+00	5.2027e-01	4.3003e+00
EN1	13	7914	38	21159	8.7562e-01	9.1466e-01	4.4683e-01	1.7564e+00
EN2	16	7911	46	21151	8.8699e-01	9.2996e-01	4.9114e-01	1.6747e+00
ENAH	8	7919	26	21171	7.0422e-01	8.2261e-01	3.2176e-01	1.8720e+00
ENAM	24	7903	70	21127	8.1653e-01	9.1656e-01	5.5076e-01	1.4769e+00
ENC1	27	7900	59	21138	3.9612e-01	1.2245e+00	7.4584e-01	1.9634e+00
ENDOD1	19	7908	42	21155	4.7431e-01	1.2101e+00	6.6432e-01	2.1286e+00
ENDOG	11	7916	40	21157	4.3267e-01	7.3501e-01	3.3993e-01	1.4605e+00
ENDOU	11	7916	27	21170	8.5542e-01	1.0895e+00	4.8749e-01	2.2707e+00
ENDOV	10	7917	25	21172	8.5023e-01	1.0697e+00	4.5828e-01	2.3074e+00
ENG	20	7907	86	21111	6.2352e-02	6.2089e-01	3.6117e-01	1.0199e+00
ENGASE	31	7896	92	21105	6.8502e-01	9.0065e-01	5.7874e-01	1.3676e+00
ENHO	7	7920	8	21189	1.4098e-01	2.3409e+00	7.2236e-01	7.3914e+00
ENKD1	19	7908	27	21170	4.4869e-02	1.8837e+00	9.8939e-01	3.5180e+00
ENKUR	14	7913	18	21179	4.5567e-02	2.0817e+00	9.5775e-01	4.4322e+00
ENO1	12	7915	42	21155	4.4876e-01	7.6367e-01	3.6578e-01	1.4784e+00
ENO2	14	7913	35	21162	8.7246e-01	1.0697e+00	5.3140e-01	2.0406e+00
ENO3	21	7906	48	21149	5.8800e-01	1.1703e+00	6.6517e-01	1.9938e+00
ENO4	34	7893	64	21133	1.1078e-01	1.4224e+00	9.0891e-01	2.1908e+00
ENOPH1	9	7918	30	21167	7.1895e-01	8.0200e-01	3.3475e-01	1.7337e+00
ENOSF1	26	7901	58	21139	4.6155e-01	1.1993e+00	7.2417e-01	1.9373e+00
ENOX1	14	7913	28	21169	3.8680e-01	1.3376e+00	6.5043e-01	2.6290e+00
ENOX2	10	7917	31	21166	8.6067e-01	8.6242e-01	3.7698e-01	1.8061e+00
ENPEP	40	7887	79	21118	1.2185e-01	1.3557e+00	9.0195e-01	2.0094e+00
ENPP1	25	7902	61	21136	7.1613e-01	1.0962e+00	6.5884e-01	1.7740e+00
ENPP2	23	7904	53	21144	5.2190e-01	1.1609e+00	6.7858e-01	1.9287e+00
ENPP3	21	7906	51	21146	6.9228e-01	1.1013e+00	6.2882e-01	1.8652e+00
ENPP4	13	7914	25	21172	3.6181e-01	1.3911e+00	6.5319e-01	2.8256e+00
ENPP5	18	7909	33	21164	2.0808e-01	1.4596e+00	7.7333e-01	2.6703e+00
ENPP6	19	7908	60	21137	6.1305e-01	8.4642e-01	4.7669e-01	1.4392e+00
ENPP7	25	7902	77	21120	5.7915e-01	8.6778e-01	5.2900e-01	1.3793e+00
ENSA	4	7923	11	21186	1.0000e+00	9.7234e-01	2.2575e-01	3.2824e+00
ENTHD1	11	7916	36	21161	6.2580e-01	8.1682e-01	3.7484e-01	1.6413e+00
ENTPD1	12	7915	30	21167	8.6261e-01	1.0697e+00	4.9854e-01	2.1528e+00
ENTPD2	28	7899	79	21118	9.1338e-01	9.4758e-01	5.9217e-01	1.4762e+00
ENTPD3	11	7916	30	21167	1.0000e+00	9.8044e-01	4.4309e-01	2.0138e+00
ENTPD4	28	7899	66	21131	5.6312e-01	1.1349e+00	7.0158e-01	1.7924e+00
ENTPD5	11	7916	29	21168	1.0000e+00	1.0143e+00	4.5695e-01	2.0928e+00
ENTPD6	24	7903	44	21153	1.3520e-01	1.4599e+00	8.4850e-01	2.4558e+00
ENTPD7	13	7914	54	21143	1.7022e-01	6.4314e-01	3.2181e-01	1.1950e+00
ENTPD8	34	7893	60	21137	6.2460e-02	1.5175e+00	9.6511e-01	2.3512e+00
ENTR1	22	7905	59	21138	1.0000e+00	9.9709e-01	5.8137e-01	1.6531e+00
ENY2	3	7924	9	21188	1.0000e+00	8.9131e-01	1.5515e-01	3.5728e+00
EOGT	15	7912	51	21146	4.8938e-01	7.8609e-01	4.1026e-01	1.4212e+00
EOMES	31	7896	104	21093	2.8744e-01	7.9628e-01	5.1469e-01	1.2003e+00
EP300	104	7823	248	20949	3.3507e-01	1.1230e+00	8.8308e-01	1.4197e+00
EP400	147	7780	377	20820	6.5607e-01	1.0435e+00	8.5489e-01	1.2682e+00
EPAS1	50	7877	105	21092	1.7431e-01	1.2751e+00	8.9077e-01	1.8042e+00
EPB41	26	7901	59	21138	4.6644e-01	1.1789e+00	7.1272e-01	1.9015e+00
EPB41L1	35	7892	59	21138	3.6020e-02	1.5889e+00	1.0140e+00	2.4564e+00
EPB41L2	37	7890	84	21113	4.1334e-01	1.1786e+00	7.7743e-01	1.7566e+00
EPB41L3	40	7887	120	21077	5.9318e-01	8.9080e-01	6.0604e-01	1.2851e+00
EPB41L4A	22	7905	49	21148	5.0449e-01	1.2011e+00	6.9109e-01	2.0260e+00
EPB41L4B	34	7893	83	21114	6.7728e-01	1.0958e+00	7.1202e-01	1.6533e+00
EPB41L5	16	7911	43	21154	1.0000e+00	9.9498e-01	5.2284e-01	1.8039e+00
EPB42	17	7910	44	21153	8.8616e-01	1.0332e+00	5.5312e-01	1.8465e+00
EPC1	29	7898	76	21121	9.1280e-01	1.0204e+00	6.4073e-01	1.5856e+00
EPC2	18	7909	64	21133	3.2139e-01	7.5153e-01	4.1887e-01	1.2849e+00
EPCAM	12	7915	23	21174	3.4545e-01	1.3957e+00	6.3259e-01	2.9243e+00
EPDR1	13	7914	29	21168	6.0361e-01	1.1990e+00	5.7187e-01	2.3816e+00
EPG5	73	7854	205	20992	7.8654e-01	9.5179e-01	7.1747e-01	1.2507e+00
EPGN	1	7926	5	21192	1.0000e+00	5.3474e-01	1.1309e-02	4.7801e+00
EPHA1	46	7881	114	21083	6.5665e-01	1.0795e+00	7.4849e-01	1.5344e+00
EPHA10	40	7887	130	21067	3.0047e-01	8.2189e-01	5.6107e-01	1.1808e+00
EPHA2	47	7880	139	21058	6.2001e-01	9.0360e-01	6.3417e-01	1.2675e+00
EPHA3	28	7899	75	21122	1.0000e+00	9.9830e-01	6.2203e-01	1.5611e+00
EPHA4	41	7886	79	21118	9.9513e-02	1.3898e+00	9.2808e-01	2.0536e+00
EPHA5	25	7902	91	21106	2.0919e-01	7.3381e-01	4.5113e-01	1.1539e+00
EPHA6	41	7886	79	21118	9.9513e-02	1.3898e+00	9.2808e-01	2.0536e+00
EPHA7	23	7904	53	21144	5.2190e-01	1.1609e+00	6.7858e-01	1.9287e+00
EPHA8	51	7876	140	21057	9.3505e-01	9.7393e-01	6.9174e-01	1.3526e+00
EPHB1	41	7886	108	21089	9.2662e-01	1.0152e+00	6.8999e-01	1.4686e+00
EPHB2	53	7874	133	21064	6.8015e-01	1.0660e+00	7.5942e-01	1.4778e+00
EPHB3	43	7884	116	21081	1.0000e+00	9.9118e-01	6.8098e-01	1.4193e+00
EPHB4	51	7876	121	21076	4.9188e-01	1.1279e+00	7.9583e-01	1.5787e+00
EPHB6	38	7889	111	21086	7.1217e-01	9.1503e-01	6.1513e-01	1.3348e+00
EPHX1	27	7900	60	21137	4.6897e-01	1.2040e+00	7.3428e-01	1.9277e+00
EPHX2	15	7912	52	21145	4.1266e-01	7.7094e-01	4.0286e-01	1.3915e+00
EPHX3	11	7916	40	21157	4.3267e-01	7.3501e-01	3.3993e-01	1.4605e+00
EPHX4	11	7916	20	21177	3.1436e-01	1.4713e+00	6.3648e-01	3.2232e+00
EPM2A	12	7915	34	21163	1.0000e+00	9.4369e-01	4.4473e-01	1.8694e+00
EPM2AIP1	13	7914	51	21146	2.6067e-01	6.8112e-01	3.3963e-01	1.2714e+00
EPN1	43	7884	130	21067	5.4873e-01	8.8386e-01	6.1035e-01	1.2580e+00
EPN2	23	7904	76	21121	4.2890e-01	8.0870e-01	4.8358e-01	1.3050e+00
EPN3	43	7884	86	21111	1.3639e-01	1.3388e+00	9.0521e-01	1.9545e+00
EPO	9	7918	20	21177	6.7699e-01	1.2035e+00	4.8233e-01	2.7665e+00
EPOP	8	7919	36	21161	2.3456e-01	5.9380e-01	2.3833e-01	1.2999e+00
EPOR	18	7909	59	21138	5.2211e-01	8.1540e-01	4.5229e-01	1.4029e+00
EPPIN	2	7925	5	21192	1.0000e+00	1.0696e+00	1.0182e-01	6.5351e+00
EPPIN-WFDC6	2	7925	6	21191	1.0000e+00	8.9132e-01	8.7956e-02	4.9859e+00
EPPK1	208	7719	463	20734	2.8184e-02	1.2067e+00	1.0175e+00	1.4274e+00
EPRS	40	7887	102	21095	7.7748e-01	1.0489e+00	7.0807e-01	1.5274e+00
EPS15	16	7911	71	21126	7.0090e-02	6.0178e-01	3.2625e-01	1.0465e+00
EPS15L1	27	7900	95	21102	2.2235e-01	7.5919e-01	4.7543e-01	1.1756e+00
EPS8	27	7900	75	21122	9.1174e-01	9.6250e-01	5.9536e-01	1.5137e+00
