gene_symbol	case_carriers	case_non_carriers	control_carriers	control_non_carriers	fisher.p_value	fisher.odds_ratio	fisher.ci_95_lower	fisher.ci_95_upper
CNTD2	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
CNTFR	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
CNTLN	25	7675	41	20813	5.1728e-02	1.6535e+00	9.6292e-01	2.7869e+00
CNTN1	4	7696	5	20849	2.6339e-01	2.1672e+00	4.2992e-01	1.0073e+01
CNTN2	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
CNTN3	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
CNTN4	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
CNTN4-AS2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
CNTN5	4	7696	14	20840	7.9444e-01	7.7370e-01	1.8539e-01	2.4646e+00
CNTN6	9	7691	30	20824	7.1869e-01	8.1229e-01	3.3904e-01	1.7560e+00
CNTNAP2	2	7698	7	20847	1.0000e+00	7.7376e-01	7.8411e-02	4.0649e+00
CNTNAP3	9	7691	14	20840	2.3732e-01	1.7419e+00	6.6478e-01	4.3227e+00
CNTNAP3B	13	7687	29	20825	6.0174e-01	1.2145e+00	5.7920e-01	2.4122e+00
CNTNAP4	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
CNTNAP5	4	7696	13	20841	1.0000e+00	8.3325e-01	1.9786e-01	2.6982e+00
CNTRL	23	7677	68	20786	8.1313e-01	9.1580e-01	5.4421e-01	1.4897e+00
CNTROB	9	7691	11	20843	7.9061e-02	2.2173e+00	8.1177e-01	5.8871e+00
COA1	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
COA4	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
COA5	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
COA7	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
COBL	3	7697	2	20852	1.2531e-01	4.0634e+00	4.6538e-01	4.8652e+01
COBLL1	4	7696	6	20848	4.7425e-01	1.8059e+00	3.7473e-01	7.6177e+00
COG1	0	7700	0	20854	NaN	NaN	NaN	NaN
COG2	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
COG3	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
COG4	5	7695	16	20838	1.0000e+00	8.4626e-01	2.4237e-01	2.4185e+00
COG5	4	7696	15	20839	7.9626e-01	7.2210e-01	1.7441e-01	2.2675e+00
COG6	3	7697	15	20839	4.3121e-01	5.4148e-01	1.0045e-01	1.9149e+00
COG7	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
COIL	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
COL10A1	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
COL11A1	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
COL11A2	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
COL12A1	3	7697	14	20840	5.8501e-01	5.8018e-01	1.0686e-01	2.0796e+00
COL13A1	6	7694	13	20841	6.1235e-01	1.2502e+00	3.8949e-01	3.5269e+00
COL14A1	10	7690	21	20833	5.4385e-01	1.2900e+00	5.4217e-01	2.8637e+00
COL15A1	9	7691	23	20831	8.4394e-01	1.0598e+00	4.3143e-01	2.3789e+00
COL16A1	10	7690	28	20826	1.0000e+00	9.6719e-01	4.1897e-01	2.0527e+00
COL17A1	7	7693	22	20832	8.3652e-01	8.6162e-01	3.1075e-01	2.0894e+00
COL18A1	11	7689	32	20822	1.0000e+00	9.3089e-01	4.2310e-01	1.8964e+00
COL18A1-AS1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
COL19A1	10	7690	25	20829	8.4931e-01	1.0834e+00	4.6416e-01	2.3371e+00
COL1A1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
COL1A2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
COL20A1	16	7684	48	20806	7.7977e-01	9.0257e-01	4.7811e-01	1.6188e+00
COL21A1	15	7685	32	20822	4.1628e-01	1.2701e+00	6.3872e-01	2.4157e+00
COL22A1	18	7682	33	20821	2.0551e-01	1.4784e+00	7.8325e-01	2.7048e+00
COL23A1	5	7695	24	20830	2.9808e-01	5.6394e-01	1.6798e-01	1.5086e+00
COL24A1	10	7690	35	20819	6.1399e-01	7.7353e-01	3.4148e-01	1.5971e+00
COL25A1	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
COL26A1	4	7696	9	20845	7.5782e-01	1.2037e+00	2.7081e-01	4.3143e+00
COL27A1	5	7695	11	20843	7.7831e-01	1.2312e+00	3.3524e-01	3.8453e+00
COL28A1	14	7686	42	20812	8.8029e-01	9.0260e-01	4.5498e-01	1.6871e+00
COL2A1	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
COL3A1	3	7697	2	20852	1.2531e-01	4.0634e+00	4.6538e-01	4.8652e+01
COL4A1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
COL4A2	16	7684	26	20828	1.1699e-01	1.6680e+00	8.3548e-01	3.2309e+00
COL4A3	0	7700	0	20854	NaN	NaN	NaN	NaN
COL4A3BP	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
COL4A4	2	7698	16	20838	1.8361e-01	3.3835e-01	3.7736e-02	1.4398e+00
COL4A5	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
COL4A6	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
COL5A1	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
COL5A2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
COL5A3	4	7696	19	20835	3.5681e-01	5.6994e-01	1.4099e-01	1.7158e+00
COL6A1	8	7692	10	20844	1.1076e-01	2.1678e+00	7.4317e-01	6.1029e+00
COL6A2	4	7696	22	20832	2.6755e-01	4.9215e-01	1.2325e-01	1.4498e+00
COL6A3	5	7695	18	20836	8.1418e-01	7.5217e-01	2.1822e-01	2.1030e+00
COL6A5	18	7682	78	20776	8.3164e-02	6.2410e-01	3.5147e-01	1.0529e+00
COL6A6	32	7668	72	20782	3.7718e-01	1.2045e+00	7.6772e-01	1.8525e+00
COL7A1	10	7690	37	20817	5.1020e-01	7.3165e-01	3.2433e-01	1.5015e+00
COL8A1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
COL8A2	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
COL9A1	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
COL9A2	7	7693	6	20848	5.3034e-02	3.1615e+00	9.0944e-01	1.1388e+01
COL9A3	9	7691	10	20844	6.5926e-02	2.4391e+00	8.7660e-01	6.6818e+00
COLCA1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
COLCA2	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
COLEC10	1	7699	4	20850	1.0000e+00	6.7707e-01	1.3750e-02	6.8439e+00
COLEC12	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
COLGALT1	2	7698	7	20847	1.0000e+00	7.7376e-01	7.8411e-02	4.0649e+00
COLGALT2	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
COLQ	4	7696	13	20841	1.0000e+00	8.3325e-01	1.9786e-01	2.6982e+00
COMMD1	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
COMMD10	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
COMMD2	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
COMMD4	3	7697	13	20841	5.8185e-01	6.2483e-01	1.1421e-01	2.2747e+00
COMMD5	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
COMMD6	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
COMMD7	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
COMMD8	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
COMMD9	1	7699	11	20843	2.0061e-01	2.4611e-01	5.7208e-03	1.6939e+00
COMP	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
COMT	1	7699	7	20847	6.9097e-01	3.8680e-01	8.5855e-03	3.0117e+00
COMTD1	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
COP1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
COPA	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
COPB1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
COPB2	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
COPG1	4	7696	8	20846	7.4492e-01	1.3543e+00	2.9834e-01	5.0570e+00
COPG2	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
COPRS	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
COPS3	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
COPS4	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
COPS5	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
COPS6	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
COPS7A	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
COPS7B	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
COPS9	1	7699	6	20848	6.8265e-01	4.5131e-01	9.8142e-03	3.7213e+00
COPZ2	3	7697	10	20844	1.0000e+00	8.1243e-01	1.4361e-01	3.1566e+00
COQ10B	0	7700	7	20847	2.0092e-01	0.0000e+00	0.0000e+00	1.8789e+00
COQ2	5	7695	13	20841	1.0000e+00	1.0417e+00	2.9067e-01	3.1149e+00
COQ3	4	7696	3	20851	9.0116e-02	3.6122e+00	6.1096e-01	2.4665e+01
COQ4	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
COQ5	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
COQ6	5	7695	7	20847	3.2579e-01	1.9352e+00	4.8416e-01	7.0851e+00
COQ7	5	7695	4	20850	6.5854e-02	3.3865e+00	7.2874e-01	1.7069e+01
COQ8A	4	7696	5	20849	2.6339e-01	2.1672e+00	4.2992e-01	1.0073e+01
COQ8B	1	7699	26	20828	3.8286e-03	1.0405e-01	2.5416e-03	6.3362e-01
CORIN	11	7689	25	20829	5.7925e-01	1.1919e+00	5.2911e-01	2.5126e+00
CORO1B	3	7697	11	20843	7.7141e-01	7.3855e-01	1.3228e-01	2.7967e+00
CORO1C	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
CORO2A	3	7697	15	20839	4.3121e-01	5.4148e-01	1.0045e-01	1.9149e+00
CORO2B	0	7700	4	20850	5.7978e-01	0.0000e+00	0.0000e+00	4.1025e+00
CORO7	8	7692	14	20840	3.3833e-01	1.5481e+00	5.6248e-01	3.9559e+00
COTL1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
COX10	2	7698	1	20853	1.7893e-01	5.4174e+00	2.8198e-01	3.1899e+02
COX16	2	7698	3	20851	6.1637e-01	1.8057e+00	1.5078e-01	1.5761e+01
COX18	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
COX19	1	7699	3	20851	1.0000e+00	9.0276e-01	1.7194e-02	1.1246e+01
COX20	1	7699	9	20845	3.0572e-01	3.0083e-01	6.8663e-03	2.1717e+00
COX4I1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
COX4I2	8	7692	5	20849	9.2481e-03	4.3364e+00	1.2504e+00	1.6856e+01
COX6B1P3	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
COX7A2L	2	7698	2	20852	2.9529e-01	2.7086e+00	1.9630e-01	3.7374e+01
COX7B2	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
COX8C	2	7698	0	20854	7.2712e-02	Infinity	5.0867e-01	Infinity
CP	5	7695	11	20843	7.7831e-01	1.2312e+00	3.3524e-01	3.8453e+00
CPA1	3	7697	9	20845	1.0000e+00	9.0274e-01	1.5714e-01	3.6187e+00
CPA2	10	7690	8	20846	1.3101e-02	3.3880e+00	1.2036e+00	9.8837e+00
CPA4	1	7699	14	20840	8.5758e-02	1.9335e-01	4.5758e-03	1.2712e+00
CPA5	4	7696	9	20845	7.5782e-01	1.2037e+00	2.7081e-01	4.3143e+00
CPA6	2	7698	12	20842	3.7751e-01	4.5124e-01	4.9043e-02	2.0276e+00
CPAMD8	14	7686	40	20814	1.0000e+00	9.4783e-01	4.7604e-01	1.7807e+00
CPB1	1	7699	8	20846	4.5982e-01	3.3844e-01	7.6303e-03	2.5252e+00
CPB2	3	7697	10	20844	1.0000e+00	8.1243e-01	1.4361e-01	3.1566e+00
CPD	3	7697	7	20847	7.3510e-01	1.1607e+00	1.9364e-01	5.0861e+00
CPE	1	7699	1	20853	4.6662e-01	2.7084e+00	3.4500e-02	2.1226e+02
CPEB3	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
CPED1	9	7691	29	20825	7.1846e-01	8.4033e-01	3.4978e-01	1.8244e+00
CPHXL	2	7698	5	20849	1.0000e+00	1.0834e+00	1.0312e-01	6.6190e+00
CPLANE1	26	7674	57	20797	3.8616e-01	1.2362e+00	7.4545e-01	2.0001e+00
CPLANE2	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
CPLX1	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
CPLX4	4	7696	5	20849	2.6339e-01	2.1672e+00	4.2992e-01	1.0073e+01
CPM	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
CPN1	3	7697	6	20848	7.0982e-01	1.3543e+00	2.1909e-01	6.3435e+00
CPN2	8	7692	10	20844	1.1076e-01	2.1678e+00	7.4317e-01	6.1029e+00
CPNE1	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
CPNE2	3	7697	3	20851	3.5343e-01	2.7089e+00	3.6274e-01	2.0229e+01
CPNE3	8	7692	20	20834	8.3278e-01	1.0834e+00	4.1256e-01	2.5691e+00
CPNE4	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
CPNE5	1	7699	5	20849	1.0000e+00	5.4159e-01	1.1453e-02	4.8414e+00
CPNE6	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
CPNE7	4	7696	21	20833	2.6490e-01	5.1561e-01	1.2864e-01	1.5289e+00
CPNE8	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
CPNE9	5	7695	5	20849	1.4633e-01	2.7093e+00	6.2334e-01	1.1773e+01
CPO	5	7695	7	20847	3.2579e-01	1.9352e+00	4.8416e-01	7.0851e+00
CPOX	1	7699	2	20852	1.0000e+00	1.3542e+00	2.2951e-02	2.6017e+01
CPPED1	3	7697	8	20846	1.0000e+00	1.0156e+00	1.7349e-01	4.2330e+00
CPQ	4	7696	18	20836	4.7351e-01	6.0162e-01	1.4806e-01	1.8272e+00
CPS1	3	7697	9	20845	1.0000e+00	9.0274e-01	1.5714e-01	3.6187e+00
CPSF1	2	7698	9	20845	7.3805e-01	6.0173e-01	6.3254e-02	2.9082e+00
CPSF2	5	7695	10	20844	5.6684e-01	1.3544e+00	3.6314e-01	4.3507e+00
CPSF3	1	7699	10	20844	3.0817e-01	2.7073e-01	6.2414e-03	1.9037e+00
CPSF4L	2	7698	4	20850	6.6379e-01	1.3542e+00	1.2245e-01	9.4516e+00
CPSF6	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
CPT1A	2	7698	8	20846	1.0000e+00	6.7703e-01	7.0021e-02	3.3935e+00
CPT1C	4	7696	10	20844	1.0000e+00	1.0834e+00	2.4794e-01	3.7575e+00
CPT2	2	7698	6	20848	1.0000e+00	9.0275e-01	8.9083e-02	5.0498e+00
CPTP	3	7697	4	20850	3.9619e-01	2.0317e+00	2.9755e-01	1.2012e+01
CPVL	5	7695	12	20842	7.8828e-01	1.1285e+00	3.1138e-01	3.4427e+00
CPXCR1	0	7700	3	20851	5.6847e-01	0.0000e+00	0.0000e+00	6.5553e+00
CPXM1	8	7692	15	20839	4.7984e-01	1.4449e+00	5.3032e-01	3.6320e+00
CPXM2	4	7696	13	20841	1.0000e+00	8.3325e-01	1.9786e-01	2.6982e+00
CPZ	15	7685	28	20826	2.3332e-01	1.4517e+00	7.2027e-01	2.8140e+00
CR1	1	7699	35	20819	2.4623e-04	7.7264e-02	1.9062e-03	4.5986e-01
CR1L	9	7691	13	20841	1.5145e-01	1.8759e+00	7.0743e-01	4.7462e+00
CR2	10	7690	24	20830	7.0304e-01	1.1286e+00	4.8146e-01	2.4499e+00
CR589904.1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
CRABP1	0	7700	2	20852	1.0000e+00	0.0000e+00	0.0000e+00	1.4423e+01
CRACR2A	10	7690	14	20840	1.1060e-01	1.9358e+00	7.6890e-01	4.6881e+00
CRADD	0	7700	1	20853	1.0000e+00	0.0000e+00	0.0000e+00	1.0545e+02
CRAT	1	7699	0	20854	2.6966e-01	Infinity	6.9444e-02	Infinity
CRB1	10	7690	14	20840	1.1060e-01	1.9358e+00	7.6890e-01	4.6881e+00
